contribution_id,policy_id,contribution_date,gross_amount,wakalah_fee_shareholders_fund,prf_amount,pif_amount,payment_method
CTB00017361,POL0000056,2022-05-23,614.09,116.68,497.41,0.0,Credit Card
CTB00017362,POL0003913,2026-06-30,882.84,194.22,688.62,0.0,Auto-Debit
CTB00017363,POL0004669,2024-06-18,1345.41,336.35,373.35,635.71,Online Banking
CTB00017364,POL0001950,2022-04-14,1330.32,465.61,302.65,562.06,Online Banking
CTB00017365,POL0000891,2024-04-05,1974.29,651.52,1322.77,0.0,Credit Card
CTB00017366,POL0003998,2025-10-31,1738.92,539.07,1199.85,0.0,Auto-Debit
CTB00017367,POL0001675,2026-04-20,1168.22,186.92,274.76,706.54,Online Banking
CTB00017368,POL0003184,2026-07-02,686.4,130.42,139.0,416.98,Auto-Debit
CTB00017369,POL0001576,2025-10-12,1808.77,452.19,1356.58,0.0,Credit Card
CTB00017370,POL0004860,2024-06-16,82.34,16.47,65.87,0.0,Salary Deduction
CTB00017371,POL0003659,2026-01-06,1059.53,169.52,267.0,623.01,Auto-Debit
CTB00017372,POL0004882,2025-02-08,1486.37,460.77,1025.6,0.0,Auto-Debit
CTB00017373,POL0002942,2025-11-24,405.89,138.0,72.33,195.56,Online Banking
CTB00017374,POL0001952,2026-08-29,618.27,185.48,432.79,0.0,Credit Card
CTB00017375,POL0002549,2025-02-04,1082.04,302.97,779.07,0.0,Credit Card
CTB00017376,POL0004837,2025-02-12,264.55,47.62,78.09,138.84,Credit Card
CTB00017377,POL0003864,2024-08-20,53.76,13.44,40.32,0.0,Auto-Debit
CTB00017378,POL0001980,2026-01-05,1679.88,335.98,1343.9,0.0,Auto-Debit
CTB00017379,POL0001903,2026-09-07,181.99,54.6,127.39,0.0,Credit Card
CTB00017380,POL0001988,2025-05-08,234.26,42.17,67.23,124.86,Online Banking
CTB00017381,POL0001058,2026-07-06,1387.24,374.55,243.05,769.64,Auto-Debit
CTB00017382,POL0001885,2025-12-24,277.11,74.82,202.29,0.0,Online Banking
CTB00017383,POL0003874,2025-10-10,1527.01,305.4,1221.61,0.0,Credit Card
CTB00017384,POL0001805,2025-03-13,1839.05,588.5,500.22,750.33,Credit Card
CTB00017385,POL0004339,2026-08-11,1924.73,307.96,1616.77,0.0,Credit Card
CTB00017386,POL0003832,2026-03-14,606.03,115.15,147.26,343.62,Auto-Debit
CTB00017387,POL0002971,2023-10-08,378.17,113.45,264.72,0.0,Auto-Debit
CTB00017388,POL0003813,2026-09-04,1087.83,184.93,234.75,668.15,Auto-Debit
CTB00017389,POL0003497,2024-12-27,850.56,221.15,629.41,0.0,Online Banking
CTB00017390,POL0002486,2026-06-23,1961.28,372.64,571.91,1016.73,Salary Deduction
CTB00017391,POL0002934,2024-07-29,674.44,161.87,158.9,353.67,Auto-Debit
CTB00017392,POL0001601,2024-08-26,74.52,20.87,24.14,29.51,Salary Deduction
CTB00017393,POL0000692,2026-06-07,1274.85,433.45,841.4,0.0,Auto-Debit
CTB00017394,POL0002612,2024-11-01,1211.81,327.19,406.93,477.69,Online Banking
CTB00017395,POL0000528,2025-04-07,1050.79,367.78,327.84,355.17,Auto-Debit
CTB00017396,POL0003280,2026-08-25,366.78,99.03,267.75,0.0,Credit Card
CTB00017397,POL0003236,2022-11-04,1808.27,379.74,1428.53,0.0,Credit Card
CTB00017398,POL0001917,2026-04-29,461.9,147.81,314.09,0.0,Online Banking
CTB00017399,POL0004117,2025-08-26,345.37,110.52,234.85,0.0,Auto-Debit
CTB00017400,POL0004171,2026-02-20,152.52,24.4,128.12,0.0,Auto-Debit
CTB00017401,POL0002372,2026-04-16,489.31,78.29,160.3,250.72,Credit Card
CTB00017402,POL0002309,2025-04-07,547.17,109.43,157.59,280.15,Salary Deduction
CTB00017403,POL0001553,2024-08-08,380.68,72.33,308.35,0.0,Credit Card
CTB00017404,POL0004055,2026-08-21,420.28,100.87,319.41,0.0,Auto-Debit
CTB00017405,POL0002543,2026-01-16,169.55,40.69,128.86,0.0,Salary Deduction
CTB00017406,POL0000422,2025-03-24,347.77,100.85,246.92,0.0,Salary Deduction
CTB00017407,POL0000057,2025-04-12,549.38,142.84,170.75,235.79,Auto-Debit
CTB00017408,POL0003416,2026-04-22,1274.42,331.35,433.81,509.26,Online Banking
CTB00017409,POL0000612,2024-06-26,892.87,258.93,633.94,0.0,Credit Card
CTB00017410,POL0000719,2022-03-25,1050.87,262.72,212.8,575.35,Credit Card
CTB00017411,POL0001053,2026-03-16,624.26,206.01,418.25,0.0,Online Banking
CTB00017412,POL0004982,2022-12-08,407.24,89.59,317.65,0.0,Auto-Debit
CTB00017413,POL0003693,2026-02-08,1553.21,512.56,1040.65,0.0,Salary Deduction
CTB00017414,POL0001516,2022-07-10,1287.7,257.54,1030.16,0.0,Auto-Debit
CTB00017415,POL0000961,2022-10-21,766.92,145.71,621.21,0.0,Credit Card
CTB00017416,POL0004713,2025-10-16,322.37,61.25,127.95,133.17,Credit Card
CTB00017417,POL0000870,2023-07-04,1382.24,317.92,383.16,681.16,Auto-Debit
CTB00017418,POL0002861,2025-07-09,1644.72,361.84,474.67,808.21,Credit Card
CTB00017419,POL0000513,2024-06-25,785.57,117.84,667.73,0.0,Online Banking
CTB00017420,POL0001182,2025-02-27,1226.12,392.36,366.85,466.91,Salary Deduction
CTB00017421,POL0001200,2024-05-24,813.13,162.63,188.64,461.86,Salary Deduction
CTB00017422,POL0001689,2024-08-28,411.59,82.32,329.27,0.0,Credit Card
CTB00017423,POL0000535,2025-04-11,1592.93,302.66,270.96,1019.31,Auto-Debit
CTB00017424,POL0000670,2022-10-05,912.58,200.77,334.55,377.26,Credit Card
CTB00017425,POL0002780,2025-07-06,1772.92,443.23,1329.69,0.0,Online Banking
CTB00017426,POL0003995,2026-01-07,156.05,40.57,115.48,0.0,Salary Deduction
CTB00017427,POL0000185,2021-11-24,261.15,60.06,84.46,116.63,Online Banking
CTB00017428,POL0000226,2023-09-17,1128.44,327.25,801.19,0.0,Online Banking
CTB00017429,POL0004470,2025-11-24,498.91,154.66,82.62,261.63,Online Banking
CTB00017430,POL0004081,2025-02-12,1048.38,325.0,723.38,0.0,Auto-Debit
CTB00017431,POL0001460,2026-08-24,661.49,99.22,196.79,365.48,Credit Card
CTB00017432,POL0001238,2025-09-08,1770.02,584.11,272.76,913.15,Credit Card
CTB00017433,POL0003545,2025-10-08,850.57,187.13,663.44,0.0,Online Banking
CTB00017434,POL0002739,2025-10-14,1641.64,558.16,1083.48,0.0,Auto-Debit
CTB00017435,POL0002769,2023-01-15,1523.21,441.73,1081.48,0.0,Auto-Debit
CTB00017436,POL0004864,2026-05-27,646.74,168.15,478.59,0.0,Credit Card
CTB00017437,POL0002697,2024-02-15,1696.66,407.2,1289.46,0.0,Auto-Debit
CTB00017438,POL0003511,2023-06-15,914.42,310.9,144.84,458.68,Salary Deduction
CTB00017439,POL0004158,2026-08-14,1863.44,428.59,1434.85,0.0,Credit Card
CTB00017440,POL0003258,2026-08-10,657.22,157.73,499.49,0.0,Auto-Debit
CTB00017441,POL0003675,2024-09-24,1557.21,451.59,1105.62,0.0,Online Banking
CTB00017442,POL0000600,2024-08-04,1714.66,531.54,248.46,934.66,Salary Deduction
CTB00017443,POL0001671,2026-08-11,1209.54,241.91,967.63,0.0,Auto-Debit
CTB00017444,POL0002782,2025-11-06,920.6,276.18,644.42,0.0,Salary Deduction
CTB00017445,POL0003458,2026-05-07,690.97,234.93,196.1,259.94,Salary Deduction
CTB00017446,POL0000767,2026-07-17,1693.34,355.6,374.57,963.17,Auto-Debit
CTB00017447,POL0004868,2026-04-14,496.11,89.3,406.81,0.0,Credit Card
CTB00017448,POL0003160,2022-02-02,245.46,51.55,193.91,0.0,Online Banking
CTB00017449,POL0000372,2023-09-04,1574.0,472.2,341.56,760.24,Salary Deduction
CTB00017450,POL0001836,2026-08-06,1212.49,181.87,412.25,618.37,Credit Card
CTB00017451,POL0003288,2026-05-18,1348.42,296.65,1051.77,0.0,Auto-Debit
CTB00017452,POL0000438,2022-03-06,1608.76,273.49,654.28,680.99,Credit Card
CTB00017453,POL0003797,2025-03-03,970.74,291.22,679.52,0.0,Salary Deduction
CTB00017454,POL0003376,2024-06-11,123.28,24.66,37.48,61.14,Auto-Debit
CTB00017455,POL0003880,2026-03-01,543.48,152.17,164.35,226.96,Auto-Debit
CTB00017456,POL0002393,2026-08-10,572.92,177.61,193.7,201.61,Salary Deduction
CTB00017457,POL0000840,2025-11-07,136.69,36.91,44.9,54.88,Auto-Debit
CTB00017458,POL0004433,2026-05-05,735.47,161.8,229.47,344.2,Credit Card
CTB00017459,POL0004790,2021-09-29,1251.5,425.51,825.99,0.0,Credit Card
CTB00017460,POL0001736,2024-02-22,1668.43,467.16,264.28,936.99,Online Banking
CTB00017461,POL0003329,2026-01-12,477.14,90.66,88.89,297.59,Auto-Debit
CTB00017462,POL0004207,2026-02-04,1981.74,653.97,385.05,942.72,Online Banking
CTB00017463,POL0002240,2025-12-04,1783.09,499.27,487.85,795.97,Credit Card
CTB00017464,POL0004447,2024-10-17,1626.92,357.92,1269.0,0.0,Online Banking
CTB00017465,POL0000607,2024-09-04,583.1,134.11,448.99,0.0,Auto-Debit
CTB00017466,POL0004661,2025-10-30,1466.56,498.63,309.74,658.19,Online Banking
CTB00017467,POL0000433,2025-06-02,1577.19,536.24,458.02,582.93,Salary Deduction
CTB00017468,POL0002302,2022-10-12,177.99,32.04,145.95,0.0,Online Banking
CTB00017469,POL0004817,2025-09-19,1666.15,549.83,1116.32,0.0,Auto-Debit
CTB00017470,POL0004766,2024-07-23,1751.74,543.04,1208.7,0.0,Salary Deduction
CTB00017471,POL0003669,2026-09-06,1641.05,459.49,1181.56,0.0,Salary Deduction
CTB00017472,POL0003165,2024-02-20,793.21,174.51,222.73,395.97,Online Banking
CTB00017473,POL0000624,2025-12-06,84.6,28.76,25.69,30.15,Credit Card
CTB00017474,POL0002171,2026-07-21,1653.6,330.72,1322.88,0.0,Salary Deduction
CTB00017475,POL0004898,2025-02-07,581.69,186.14,395.55,0.0,Online Banking
CTB00017476,POL0001537,2022-10-16,582.57,116.51,191.08,274.98,Online Banking
CTB00017477,POL0004269,2026-04-14,168.19,35.32,132.87,0.0,Auto-Debit
CTB00017478,POL0002911,2024-11-06,515.32,175.21,91.83,248.28,Salary Deduction
CTB00017479,POL0001718,2026-09-05,593.19,166.09,427.1,0.0,Auto-Debit
CTB00017480,POL0004277,2026-04-14,921.37,248.77,309.4,363.2,Salary Deduction
CTB00017481,POL0000584,2022-01-20,576.91,121.15,455.76,0.0,Salary Deduction
CTB00017482,POL0001413,2025-07-25,187.69,46.92,30.97,109.8,Salary Deduction
CTB00017483,POL0004944,2025-12-07,1754.12,456.07,428.36,869.69,Online Banking
CTB00017484,POL0002909,2022-11-28,713.89,214.17,499.72,0.0,Auto-Debit
CTB00017485,POL0002728,2025-09-13,1290.05,296.71,387.4,605.94,Online Banking
CTB00017486,POL0003523,2026-03-17,1943.72,602.55,536.47,804.7,Auto-Debit
CTB00017487,POL0001206,2026-06-08,121.78,36.53,85.25,0.0,Online Banking
CTB00017488,POL0002666,2026-06-15,101.14,18.21,33.17,49.76,Online Banking
CTB00017489,POL0004501,2026-07-24,1706.55,324.24,552.92,829.39,Salary Deduction
CTB00017490,POL0000696,2026-07-26,419.08,117.34,63.37,238.37,Credit Card
CTB00017491,POL0000450,2026-07-16,335.79,94.02,65.28,176.49,Salary Deduction
CTB00017492,POL0002880,2026-03-15,959.44,239.86,719.58,0.0,Online Banking
CTB00017493,POL0002316,2026-06-26,1138.85,182.22,956.63,0.0,Salary Deduction
CTB00017494,POL0001699,2024-07-05,357.51,121.55,68.43,167.53,Auto-Debit
CTB00017495,POL0004949,2024-05-23,575.56,86.33,215.26,273.97,Auto-Debit
CTB00017496,POL0001456,2026-07-01,1867.06,634.8,1232.26,0.0,Auto-Debit
CTB00017497,POL0004667,2022-02-15,1596.42,367.18,590.04,639.2,Online Banking
CTB00017498,POL0001827,2026-09-10,1766.9,494.73,1272.17,0.0,Online Banking
CTB00017499,POL0004448,2024-08-14,1940.38,620.92,620.15,699.31,Salary Deduction
CTB00017500,POL0000779,2026-04-15,1482.65,489.27,278.15,715.23,Credit Card
CTB00017501,POL0000001,2026-07-30,1104.53,254.04,382.72,467.77,Online Banking
CTB00017502,POL0001084,2025-11-02,1834.26,440.22,1394.04,0.0,Online Banking
CTB00017503,POL0003763,2025-05-28,1113.76,334.13,265.07,514.56,Online Banking
CTB00017504,POL0000040,2026-09-06,1792.57,286.81,391.5,1114.26,Credit Card
CTB00017505,POL0000499,2023-05-11,1345.18,417.01,259.89,668.28,Online Banking
CTB00017506,POL0003531,2021-05-24,1788.83,500.87,386.39,901.57,Salary Deduction
CTB00017507,POL0002232,2022-09-26,814.84,268.9,169.24,376.7,Online Banking
CTB00017508,POL0002174,2026-01-23,52.56,14.72,12.11,25.73,Credit Card
CTB00017509,POL0003080,2025-10-27,1764.42,299.95,1464.47,0.0,Auto-Debit
CTB00017510,POL0002060,2023-03-08,1797.5,395.45,378.55,1023.5,Credit Card
CTB00017511,POL0003531,2021-11-13,1788.83,447.21,429.32,912.3,Salary Deduction
CTB00017512,POL0002314,2024-07-23,547.14,169.61,158.56,218.97,Salary Deduction
CTB00017513,POL0003522,2024-07-06,1377.15,275.43,1101.72,0.0,Credit Card
CTB00017514,POL0002640,2024-02-20,543.14,81.47,461.67,0.0,Salary Deduction
CTB00017515,POL0001194,2025-03-04,934.6,327.11,607.49,0.0,Online Banking
CTB00017516,POL0002924,2026-06-05,1851.47,648.01,1203.46,0.0,Credit Card
CTB00017517,POL0003374,2026-03-18,1504.42,330.97,1173.45,0.0,Salary Deduction
CTB00017518,POL0000886,2026-01-12,163.16,31.0,132.16,0.0,Online Banking
CTB00017519,POL0001030,2025-05-28,1683.49,437.71,548.14,697.64,Credit Card
CTB00017520,POL0001581,2026-02-13,1882.11,338.78,1543.33,0.0,Online Banking
CTB00017521,POL0001014,2023-01-24,1692.97,507.89,260.72,924.36,Credit Card
CTB00017522,POL0000124,2022-01-24,956.09,267.71,688.38,0.0,Auto-Debit
CTB00017523,POL0003461,2024-11-29,1017.59,284.93,219.8,512.86,Auto-Debit
CTB00017524,POL0001392,2026-07-12,279.73,67.14,97.79,114.8,Credit Card
CTB00017525,POL0003602,2023-11-08,1626.13,308.96,368.81,948.36,Credit Card
CTB00017526,POL0001795,2024-03-02,1916.53,613.29,1303.24,0.0,Auto-Debit
CTB00017527,POL0004401,2022-01-27,76.67,23.77,52.9,0.0,Credit Card
CTB00017528,POL0000786,2026-08-16,1311.13,288.45,286.35,736.33,Online Banking
CTB00017529,POL0004081,2025-04-23,1048.38,304.03,744.35,0.0,Auto-Debit
CTB00017530,POL0001516,2023-04-03,1287.7,218.91,1068.79,0.0,Auto-Debit
CTB00017531,POL0000331,2023-06-15,808.58,266.83,541.75,0.0,Salary Deduction
CTB00017532,POL0001763,2026-09-11,1860.35,520.9,442.02,897.43,Online Banking
CTB00017533,POL0001523,2025-12-22,1306.45,405.0,901.45,0.0,Salary Deduction
CTB00017534,POL0003841,2025-01-13,1547.04,402.23,469.37,675.44,Salary Deduction
CTB00017535,POL0000427,2026-08-02,1609.28,547.16,392.98,669.14,Auto-Debit
CTB00017536,POL0002846,2025-01-14,1741.39,505.0,1236.39,0.0,Online Banking
CTB00017537,POL0004335,2026-02-27,1070.68,353.32,717.36,0.0,Auto-Debit
CTB00017538,POL0004064,2023-07-19,1208.15,398.69,809.46,0.0,Auto-Debit
CTB00017539,POL0000729,2025-08-05,669.81,207.64,106.3,355.87,Auto-Debit
CTB00017540,POL0003991,2024-01-13,157.56,34.66,30.73,92.17,Auto-Debit
CTB00017541,POL0003641,2022-09-26,1648.73,445.16,1203.57,0.0,Credit Card
CTB00017542,POL0004320,2026-05-04,1616.17,533.34,411.48,671.35,Salary Deduction
CTB00017543,POL0004371,2023-03-03,1757.61,492.13,379.64,885.84,Credit Card
CTB00017544,POL0002828,2023-12-07,986.26,216.98,769.28,0.0,Credit Card
CTB00017545,POL0000714,2023-05-04,384.94,127.03,257.91,0.0,Salary Deduction
CTB00017546,POL0003451,2026-03-05,1548.86,371.73,447.31,729.82,Auto-Debit
CTB00017547,POL0001145,2023-09-24,1826.97,493.28,613.5,720.19,Online Banking
CTB00017548,POL0003840,2026-04-07,1769.95,566.38,1203.57,0.0,Auto-Debit
CTB00017549,POL0003868,2025-01-30,1382.74,428.65,954.09,0.0,Salary Deduction
CTB00017550,POL0002130,2024-04-01,1259.63,314.91,944.72,0.0,Salary Deduction
CTB00017551,POL0002493,2023-07-11,1501.23,420.34,270.22,810.67,Credit Card
CTB00017552,POL0004584,2024-11-06,1345.17,417.0,454.8,473.37,Salary Deduction
CTB00017553,POL0000365,2026-06-29,1872.39,468.1,1404.29,0.0,Salary Deduction
CTB00017554,POL0000889,2026-09-05,1910.51,382.1,1528.41,0.0,Auto-Debit
CTB00017555,POL0000284,2022-08-20,1450.75,493.26,957.49,0.0,Online Banking
CTB00017556,POL0001966,2022-11-05,1925.25,365.8,1559.45,0.0,Salary Deduction
CTB00017557,POL0003487,2021-03-25,1059.55,307.27,188.07,564.21,Online Banking
CTB00017558,POL0004510,2022-10-22,582.76,163.17,419.59,0.0,Online Banking
CTB00017559,POL0004341,2025-04-22,869.81,156.57,306.69,406.55,Online Banking
CTB00017560,POL0004415,2024-06-17,1480.63,340.54,1140.09,0.0,Online Banking
CTB00017561,POL0004872,2025-11-13,1016.35,264.25,752.1,0.0,Salary Deduction
CTB00017562,POL0001678,2025-07-03,1338.99,307.97,1031.02,0.0,Credit Card
CTB00017563,POL0002790,2024-05-02,1858.07,538.84,1319.23,0.0,Online Banking
CTB00017564,POL0001988,2026-08-31,234.26,70.28,50.83,113.15,Salary Deduction
CTB00017565,POL0002181,2026-04-18,75.64,18.15,14.37,43.12,Credit Card
CTB00017566,POL0000261,2025-07-20,1609.43,434.55,258.47,916.41,Auto-Debit
CTB00017567,POL0004946,2024-04-19,1215.05,230.86,984.19,0.0,Salary Deduction
CTB00017568,POL0001835,2023-05-21,89.63,23.3,66.33,0.0,Auto-Debit
CTB00017569,POL0000655,2024-11-10,1409.94,437.08,428.06,544.8,Credit Card
CTB00017570,POL0004330,2024-12-21,1392.78,236.77,554.88,601.13,Online Banking
CTB00017571,POL0004611,2023-11-11,1383.5,456.56,342.97,583.97,Auto-Debit
CTB00017572,POL0003060,2021-03-14,1361.49,462.91,898.58,0.0,Salary Deduction
CTB00017573,POL0001773,2024-03-18,1418.06,411.24,402.73,604.09,Credit Card
CTB00017574,POL0004643,2025-10-12,1537.12,338.17,323.72,875.23,Online Banking
CTB00017575,POL0002859,2026-03-03,265.83,90.38,175.45,0.0,Auto-Debit
CTB00017576,POL0001608,2024-10-23,701.73,105.26,298.24,298.23,Auto-Debit
CTB00017577,POL0000164,2025-05-21,1351.23,418.88,261.06,671.29,Online Banking
CTB00017578,POL0001510,2026-09-10,1863.2,652.12,1211.08,0.0,Online Banking
CTB00017579,POL0000175,2026-06-19,778.48,233.54,544.94,0.0,Online Banking
CTB00017580,POL0002094,2025-07-27,1516.45,485.26,1031.19,0.0,Online Banking
CTB00017581,POL0001802,2025-11-16,94.26,32.99,61.27,0.0,Online Banking
CTB00017582,POL0000344,2025-05-03,1950.51,468.12,1482.39,0.0,Salary Deduction
CTB00017583,POL0000955,2025-10-17,1449.05,434.71,426.02,588.32,Credit Card
CTB00017584,POL0002957,2021-12-22,58.22,14.55,43.67,0.0,Auto-Debit
CTB00017585,POL0003426,2025-08-14,1164.29,279.43,884.86,0.0,Salary Deduction
CTB00017586,POL0001053,2025-11-03,624.26,93.64,530.62,0.0,Auto-Debit
CTB00017587,POL0002332,2025-09-21,1523.68,472.34,462.59,588.75,Online Banking
CTB00017588,POL0002397,2022-12-18,559.89,95.18,148.71,316.0,Salary Deduction
CTB00017589,POL0002370,2026-08-26,445.88,115.93,329.95,0.0,Online Banking
CTB00017590,POL0003413,2022-06-22,125.85,30.2,22.96,72.69,Auto-Debit
CTB00017591,POL0001863,2025-10-26,1527.8,305.56,293.34,928.9,Credit Card
CTB00017592,POL0001144,2025-10-29,1863.75,354.11,618.95,890.69,Auto-Debit
CTB00017593,POL0001828,2023-08-10,1982.02,317.12,732.56,932.34,Online Banking
CTB00017594,POL0003837,2026-08-15,1425.63,470.46,238.79,716.38,Credit Card
CTB00017595,POL0000667,2022-09-25,73.63,24.3,10.85,38.48,Auto-Debit
CTB00017596,POL0001981,2025-11-23,596.28,125.22,471.06,0.0,Auto-Debit
CTB00017597,POL0002316,2025-09-02,1138.85,250.55,888.3,0.0,Salary Deduction
CTB00017598,POL0003052,2026-03-30,1801.16,594.38,1206.78,0.0,Online Banking
CTB00017599,POL0001437,2024-04-09,1886.24,509.28,1376.96,0.0,Salary Deduction
CTB00017600,POL0003807,2023-01-01,836.28,150.53,685.75,0.0,Credit Card
CTB00017601,POL0002821,2026-09-01,752.73,188.18,564.55,0.0,Auto-Debit
CTB00017602,POL0003670,2025-09-28,1500.57,510.19,990.38,0.0,Online Banking
CTB00017603,POL0002692,2026-06-29,1162.25,360.3,801.95,0.0,Salary Deduction
CTB00017604,POL0002971,2023-12-28,378.17,121.01,257.16,0.0,Salary Deduction
CTB00017605,POL0001983,2023-03-02,1278.79,358.06,920.73,0.0,Auto-Debit
CTB00017606,POL0004467,2025-12-16,1885.82,584.6,1301.22,0.0,Credit Card
CTB00017607,POL0003074,2026-09-11,1739.84,487.16,1252.68,0.0,Credit Card
CTB00017608,POL0002307,2026-01-17,1616.49,436.45,401.21,778.83,Salary Deduction
CTB00017609,POL0003687,2026-02-23,1597.94,271.65,1326.29,0.0,Auto-Debit
CTB00017610,POL0002407,2026-03-22,968.11,154.9,374.08,439.13,Online Banking
CTB00017611,POL0001537,2023-07-14,582.57,122.34,138.07,322.16,Auto-Debit
CTB00017612,POL0001903,2026-09-01,181.99,58.24,123.75,0.0,Salary Deduction
CTB00017613,POL0000882,2025-02-03,1532.73,521.13,1011.6,0.0,Auto-Debit
CTB00017614,POL0003374,2025-12-10,1504.42,406.19,1098.23,0.0,Auto-Debit
CTB00017615,POL0004292,2026-04-06,749.12,164.81,227.88,356.43,Salary Deduction
CTB00017616,POL0002450,2026-06-26,1034.95,289.79,745.16,0.0,Online Banking
CTB00017617,POL0002716,2022-07-04,276.23,49.72,226.51,0.0,Online Banking
CTB00017618,POL0000736,2026-02-01,1614.57,371.35,497.29,745.93,Auto-Debit
CTB00017619,POL0003617,2026-04-30,1448.09,376.5,1071.59,0.0,Auto-Debit
CTB00017620,POL0000465,2022-03-23,1218.64,182.8,1035.84,0.0,Online Banking
CTB00017621,POL0002188,2022-12-16,1874.56,356.17,668.09,850.3,Salary Deduction
CTB00017622,POL0004786,2025-07-21,1689.3,439.22,1250.08,0.0,Online Banking
CTB00017623,POL0002761,2024-12-17,743.62,111.54,632.08,0.0,Auto-Debit
CTB00017624,POL0002448,2025-12-14,1495.61,343.99,426.1,725.52,Online Banking
CTB00017625,POL0000241,2026-08-14,1685.28,320.2,464.13,900.95,Salary Deduction
CTB00017626,POL0002897,2024-03-18,1071.85,246.53,239.34,585.98,Auto-Debit
CTB00017627,POL0002967,2026-09-06,965.28,222.01,193.25,550.02,Credit Card
CTB00017628,POL0000460,2022-06-11,65.81,10.53,55.28,0.0,Credit Card
CTB00017629,POL0000810,2026-06-07,1042.82,156.42,886.4,0.0,Online Banking
CTB00017630,POL0002039,2026-09-02,675.21,141.79,122.69,410.73,Auto-Debit
CTB00017631,POL0000584,2025-09-03,576.91,167.3,409.61,0.0,Auto-Debit
CTB00017632,POL0002799,2022-11-09,171.75,48.09,123.66,0.0,Credit Card
CTB00017633,POL0003161,2026-06-19,1666.09,399.86,1266.23,0.0,Salary Deduction
CTB00017634,POL0002514,2023-06-24,150.99,40.77,24.25,85.97,Auto-Debit
CTB00017635,POL0000222,2025-07-15,218.4,50.23,168.17,0.0,Online Banking
CTB00017636,POL0003772,2022-06-17,1996.04,319.37,586.83,1089.84,Auto-Debit
CTB00017637,POL0002045,2025-11-06,412.32,119.57,93.68,199.07,Credit Card
CTB00017638,POL0003126,2022-08-19,359.93,107.98,251.95,0.0,Auto-Debit
CTB00017639,POL0004966,2023-11-19,725.65,195.93,169.51,360.21,Salary Deduction
CTB00017640,POL0002739,2024-01-27,1641.64,508.91,1132.73,0.0,Credit Card
CTB00017641,POL0001880,2022-09-21,615.1,172.23,221.44,221.43,Online Banking
CTB00017642,POL0000655,2025-10-02,1409.94,239.69,479.8,690.45,Salary Deduction
CTB00017643,POL0001575,2022-07-06,1078.06,247.95,830.11,0.0,Salary Deduction
CTB00017644,POL0003028,2026-08-20,479.35,76.7,402.65,0.0,Salary Deduction
CTB00017645,POL0000886,2025-12-25,163.16,26.11,137.05,0.0,Auto-Debit
CTB00017646,POL0001104,2022-10-23,399.13,75.83,129.32,193.98,Auto-Debit
CTB00017647,POL0004677,2024-04-24,381.76,103.08,278.68,0.0,Auto-Debit
CTB00017648,POL0000186,2023-08-29,1761.66,510.88,1250.78,0.0,Online Banking
CTB00017649,POL0001124,2024-09-02,586.6,129.05,457.55,0.0,Online Banking
CTB00017650,POL0004870,2026-02-02,1504.36,526.53,977.83,0.0,Salary Deduction
