policy_id,participant_id,product_name,product_category,has_pif,start_date,end_date,term_years,payment_mode,contribution_amount,status,agent_id,branch
POL0003909,PTP000278,Fire Takaful,General,False,2025-05-01,2040-04-27,15,Quarterly,1918.4,Active,AGT0107,Putrajaya
POL0003910,PTP001799,Personal Accident Takaful,General,False,2025-02-05,2045-01-31,20,Annual,906.38,Active,AGT0029,Melaka
POL0003911,PTP001669,Family Takaful - Education,Family,True,2024-12-14,2029-12-13,5,Semi-Annual,1419.79,Cancelled,AGT0085,Putrajaya
POL0003912,PTP001174,Personal Accident Takaful,General,False,2021-09-07,2041-09-02,20,Quarterly,792.92,Active,AGT0137,Perlis
POL0003913,PTP002563,Motor Takaful,General,False,2026-06-29,2027-06-29,1,Semi-Annual,882.84,Lapsed,AGT0103,Sabah
POL0003914,PTP002516,Family Takaful - Life Protection,Family,True,2022-01-18,2037-01-14,15,Quarterly,986.56,Active,AGT0005,Pahang
POL0003915,PTP000989,Personal Accident Takaful,General,False,2021-01-09,2041-01-04,20,Monthly,1824.41,Lapsed,AGT0006,Kuala Lumpur
POL0003916,PTP001975,Personal Accident Takaful,General,False,2026-04-13,2046-04-08,20,Monthly,511.09,Cancelled,AGT0133,Sabah
POL0003917,PTP001674,Family Takaful - Life Protection,Family,True,2026-05-07,2036-05-04,10,Annual,187.86,Active,AGT0013,Sarawak
POL0003918,PTP000752,Family Takaful - Life Protection,Family,True,2024-07-25,2025-07-25,1,Monthly,1479.6,Active,AGT0060,Perak
POL0003919,PTP000660,Medical & Health Takaful,Family,False,2023-11-24,2033-11-21,10,Semi-Annual,1753.6,Active,AGT0090,Negeri Sembilan
POL0003920,PTP001160,Medical & Health Takaful,Family,False,2022-10-19,2037-10-15,15,Annual,1061.45,Lapsed,AGT0045,Negeri Sembilan
POL0003921,PTP001158,Personal Accident Takaful,General,False,2025-11-29,2040-11-25,15,Monthly,1848.27,Active,AGT0007,Perlis
POL0003922,PTP001606,Motor Takaful,General,False,2025-05-07,2040-05-03,15,Semi-Annual,1158.48,Active,AGT0002,Kelantan
POL0003923,PTP000495,Family Takaful - Life Protection,Family,True,2026-04-19,2041-04-15,15,Quarterly,1238.09,Active,AGT0097,Penang
POL0003924,PTP002298,Family Takaful - Life Protection,Family,True,2024-07-23,2044-07-18,20,Quarterly,1720.74,Matured,AGT0140,Labuan
POL0003925,PTP002121,Personal Accident Takaful,General,False,2026-07-16,2046-07-11,20,Monthly,106.71,Active,AGT0020,Sabah
POL0003926,PTP000338,Family Takaful - Life Protection,Family,True,2025-07-21,2030-07-20,5,Monthly,666.33,Active,AGT0123,Penang
POL0003927,PTP000138,Family Takaful - Life Protection,Family,True,2025-05-12,2030-05-11,5,Semi-Annual,382.42,Lapsed,AGT0027,Sarawak
POL0003928,PTP000787,Family Takaful - Retirement,Family,True,2025-09-14,2030-09-13,5,Semi-Annual,1604.13,Active,AGT0125,Sabah
POL0003929,PTP002217,Family Takaful - Life Protection,Family,True,2026-08-11,2036-08-08,10,Monthly,104.72,Matured,AGT0091,Perak
POL0003930,PTP000240,Family Takaful - Education,Family,True,2023-12-23,2028-12-21,5,Monthly,413.09,Active,AGT0129,Johor
POL0003931,PTP000629,Family Takaful - Retirement,Family,True,2026-05-27,2046-05-22,20,Annual,824.81,Active,AGT0120,Sarawak
POL0003932,PTP000107,Family Takaful - Life Protection,Family,True,2022-02-04,2037-01-31,15,Semi-Annual,380.51,Active,AGT0056,Labuan
POL0003933,PTP001435,Family Takaful - Education,Family,True,2023-05-23,2038-05-19,15,Semi-Annual,860.95,Active,AGT0078,Johor
POL0003934,PTP002921,Motor Takaful,General,False,2025-04-09,2040-04-05,15,Monthly,1148.55,Active,AGT0084,Penang
POL0003935,PTP002555,Family Takaful - Life Protection,Family,True,2021-01-12,2041-01-07,20,Semi-Annual,1457.38,Cancelled,AGT0110,Terengganu
POL0003936,PTP001023,Personal Accident Takaful,General,False,2024-10-08,2025-10-08,1,Semi-Annual,1817.88,Active,AGT0104,Negeri Sembilan
POL0003937,PTP002800,Family Takaful - Retirement,Family,True,2023-05-27,2033-05-24,10,Monthly,156.29,Active,AGT0119,Terengganu
POL0003938,PTP000716,Motor Takaful,General,False,2026-01-29,2046-01-24,20,Quarterly,1253.53,Active,AGT0087,Labuan
POL0003939,PTP002985,Fire Takaful,General,False,2024-08-07,2025-08-07,1,Quarterly,301.08,Active,AGT0064,Johor
POL0003940,PTP002712,Family Takaful - Life Protection,Family,True,2023-01-27,2038-01-23,15,Semi-Annual,379.05,Matured,AGT0146,Terengganu
POL0003941,PTP001290,Fire Takaful,General,False,2021-02-18,2026-02-17,5,Annual,1377.85,Active,AGT0140,Perak
POL0003942,PTP001353,Family Takaful - Retirement,Family,True,2025-10-19,2040-10-15,15,Quarterly,1935.21,Active,AGT0097,Putrajaya
POL0003943,PTP002732,Medical & Health Takaful,Family,False,2023-02-23,2043-02-18,20,Annual,71.32,Active,AGT0021,Perlis
POL0003944,PTP000826,Motor Takaful,General,False,2021-01-19,2036-01-16,15,Annual,881.11,Lapsed,AGT0077,Selangor
POL0003945,PTP002494,Fire Takaful,General,False,2021-06-07,2036-06-03,15,Quarterly,456.82,Active,AGT0029,Labuan
POL0003946,PTP001599,Family Takaful - Retirement,Family,True,2021-03-03,2026-03-02,5,Semi-Annual,829.93,Active,AGT0092,Negeri Sembilan
POL0003947,PTP001028,Family Takaful - Education,Family,True,2023-01-17,2043-01-12,20,Semi-Annual,205.68,Active,AGT0005,Pahang
POL0003948,PTP002141,Family Takaful - Retirement,Family,True,2024-05-16,2025-05-16,1,Semi-Annual,1962.75,Active,AGT0033,Kedah
POL0003949,PTP001344,Fire Takaful,General,False,2025-07-03,2026-07-03,1,Quarterly,1432.7,Lapsed,AGT0060,Terengganu
POL0003950,PTP000263,Family Takaful - Education,Family,True,2026-06-21,2036-06-18,10,Annual,1762.39,Active,AGT0063,Kuala Lumpur
POL0003951,PTP001435,Motor Takaful,General,False,2023-11-04,2038-10-31,15,Annual,1929.0,Active,AGT0068,Kedah
POL0003952,PTP001382,Fire Takaful,General,False,2022-03-06,2037-03-02,15,Quarterly,780.43,Active,AGT0042,Perlis
POL0003953,PTP000269,Family Takaful - Education,Family,True,2023-12-13,2033-12-10,10,Monthly,824.24,Lapsed,AGT0065,Putrajaya
POL0003954,PTP002795,Motor Takaful,General,False,2025-06-15,2026-06-15,1,Annual,1544.58,Active,AGT0136,Labuan
POL0003955,PTP001476,Family Takaful - Retirement,Family,True,2024-08-03,2029-08-02,5,Annual,1781.04,Cancelled,AGT0131,Penang
POL0003956,PTP001745,Fire Takaful,General,False,2025-09-14,2045-09-09,20,Annual,1288.14,Active,AGT0027,Putrajaya
POL0003957,PTP001171,Fire Takaful,General,False,2024-05-25,2039-05-22,15,Quarterly,428.57,Active,AGT0116,Pahang
POL0003958,PTP001202,Family Takaful - Retirement,Family,True,2026-03-05,2036-03-02,10,Annual,1795.99,Active,AGT0011,Pahang
POL0003959,PTP001390,Motor Takaful,General,False,2023-02-21,2033-02-18,10,Semi-Annual,1103.57,Matured,AGT0073,Kedah
POL0003960,PTP000683,Personal Accident Takaful,General,False,2026-03-26,2036-03-23,10,Monthly,650.95,Lapsed,AGT0083,Perlis
POL0003961,PTP001491,Family Takaful - Life Protection,Family,True,2026-04-21,2041-04-17,15,Monthly,149.97,Matured,AGT0089,Kelantan
POL0003962,PTP000663,Medical & Health Takaful,Family,False,2025-07-01,2045-06-26,20,Monthly,1150.76,Active,AGT0095,Perak
POL0003963,PTP001846,Personal Accident Takaful,General,False,2022-09-05,2023-09-05,1,Semi-Annual,137.92,Active,AGT0061,Johor
POL0003964,PTP001731,Fire Takaful,General,False,2024-02-11,2039-02-07,15,Annual,126.19,Active,AGT0145,Sarawak
POL0003965,PTP000659,Family Takaful - Life Protection,Family,True,2026-06-09,2036-06-06,10,Quarterly,691.44,Active,AGT0052,Kedah
POL0003966,PTP000929,Fire Takaful,General,False,2021-12-31,2031-12-29,10,Quarterly,1183.82,Active,AGT0074,Pahang
POL0003967,PTP002368,Fire Takaful,General,False,2022-11-06,2042-11-01,20,Quarterly,1612.26,Lapsed,AGT0101,Perlis
POL0003968,PTP001781,Family Takaful - Retirement,Family,True,2023-05-01,2033-04-28,10,Annual,1024.99,Matured,AGT0023,Kuala Lumpur
POL0003969,PTP002325,Family Takaful - Education,Family,True,2021-03-29,2026-03-28,5,Monthly,1696.29,Active,AGT0006,Sarawak
POL0003970,PTP000688,Fire Takaful,General,False,2025-09-09,2040-09-05,15,Monthly,848.23,Active,AGT0004,Kelantan
POL0003971,PTP001052,Family Takaful - Retirement,Family,True,2021-10-12,2036-10-08,15,Quarterly,1947.11,Cancelled,AGT0125,Perlis
POL0003972,PTP001416,Family Takaful - Education,Family,True,2022-08-29,2042-08-24,20,Quarterly,1538.16,Active,AGT0022,Perak
POL0003973,PTP000546,Personal Accident Takaful,General,False,2022-04-22,2032-04-19,10,Semi-Annual,1915.44,Active,AGT0084,Sabah
POL0003974,PTP001971,Family Takaful - Education,Family,True,2026-03-16,2041-03-12,15,Monthly,1503.36,Active,AGT0074,Perak
POL0003975,PTP002483,Personal Accident Takaful,General,False,2023-02-17,2028-02-16,5,Monthly,1084.52,Lapsed,AGT0013,Labuan
POL0003976,PTP002795,Family Takaful - Education,Family,True,2022-04-19,2037-04-15,15,Semi-Annual,948.88,Active,AGT0006,Kedah
POL0003977,PTP001213,Motor Takaful,General,False,2025-03-18,2035-03-16,10,Annual,1170.3,Lapsed,AGT0003,Putrajaya
POL0003978,PTP002243,Personal Accident Takaful,General,False,2023-04-09,2024-04-08,1,Quarterly,1860.87,Active,AGT0082,Kedah
POL0003979,PTP001118,Motor Takaful,General,False,2026-08-05,2041-08-01,15,Annual,387.48,Active,AGT0008,Kedah
POL0003980,PTP001854,Family Takaful - Retirement,Family,True,2022-03-05,2032-03-02,10,Semi-Annual,257.57,Active,AGT0105,Kelantan
POL0003981,PTP002164,Fire Takaful,General,False,2023-02-05,2028-02-04,5,Annual,1238.61,Active,AGT0050,Perak
POL0003982,PTP001824,Motor Takaful,General,False,2025-05-30,2026-05-30,1,Semi-Annual,360.76,Active,AGT0106,Sarawak
POL0003983,PTP001474,Family Takaful - Retirement,Family,True,2024-12-28,2025-12-28,1,Monthly,182.65,Active,AGT0146,Penang
POL0003984,PTP001076,Fire Takaful,General,False,2024-11-26,2029-11-25,5,Semi-Annual,677.08,Active,AGT0061,Selangor
POL0003985,PTP000344,Personal Accident Takaful,General,False,2025-05-07,2035-05-05,10,Annual,579.57,Active,AGT0075,Melaka
POL0003986,PTP001478,Fire Takaful,General,False,2022-02-15,2032-02-13,10,Monthly,660.44,Active,AGT0010,Sarawak
POL0003987,PTP002066,Motor Takaful,General,False,2026-05-06,2027-05-06,1,Monthly,1281.58,Active,AGT0110,Selangor
POL0003988,PTP001180,Family Takaful - Life Protection,Family,True,2021-10-01,2026-09-30,5,Monthly,1914.61,Lapsed,AGT0002,Kuala Lumpur
POL0003989,PTP001173,Medical & Health Takaful,Family,False,2026-06-11,2046-06-06,20,Quarterly,969.48,Active,AGT0016,Negeri Sembilan
POL0003990,PTP002258,Medical & Health Takaful,Family,False,2024-07-08,2034-07-06,10,Semi-Annual,391.83,Lapsed,AGT0133,Kelantan
POL0003991,PTP000583,Family Takaful - Life Protection,Family,True,2022-11-09,2042-11-04,20,Semi-Annual,157.56,Lapsed,AGT0073,Johor
POL0003992,PTP001885,Family Takaful - Education,Family,True,2021-03-14,2031-03-12,10,Annual,1928.67,Active,AGT0037,Sarawak
POL0003993,PTP002859,Personal Accident Takaful,General,False,2025-08-13,2045-08-08,20,Annual,1679.11,Cancelled,AGT0098,Melaka
POL0003994,PTP002784,Motor Takaful,General,False,2026-07-11,2031-07-10,5,Semi-Annual,1444.12,Lapsed,AGT0049,Pahang
POL0003995,PTP000339,Medical & Health Takaful,Family,False,2025-02-01,2030-01-31,5,Annual,156.05,Active,AGT0011,Negeri Sembilan
POL0003996,PTP002135,Family Takaful - Life Protection,Family,True,2021-01-30,2036-01-27,15,Annual,811.94,Matured,AGT0044,Terengganu
POL0003997,PTP001405,Family Takaful - Life Protection,Family,True,2022-10-08,2037-10-04,15,Semi-Annual,1693.05,Active,AGT0060,Perak
POL0003998,PTP002854,Personal Accident Takaful,General,False,2025-06-05,2030-06-04,5,Semi-Annual,1738.92,Active,AGT0054,Negeri Sembilan
POL0003999,PTP002169,Family Takaful - Life Protection,Family,True,2026-02-09,2031-02-08,5,Quarterly,1807.76,Matured,AGT0060,Selangor
POL0004000,PTP000293,Family Takaful - Retirement,Family,True,2025-08-10,2035-08-08,10,Semi-Annual,876.88,Matured,AGT0008,Kedah
POL0004001,PTP002172,Family Takaful - Education,Family,True,2024-08-31,2034-08-29,10,Monthly,1803.4,Active,AGT0043,Kuala Lumpur
POL0004002,PTP000869,Motor Takaful,General,False,2026-07-21,2027-07-21,1,Monthly,1697.32,Active,AGT0006,Melaka
POL0004003,PTP001108,Family Takaful - Life Protection,Family,True,2023-06-12,2024-06-11,1,Monthly,758.96,Active,AGT0014,Kedah
POL0004004,PTP001042,Family Takaful - Education,Family,True,2025-08-02,2026-08-02,1,Annual,156.94,Matured,AGT0104,Negeri Sembilan
POL0004005,PTP002732,Motor Takaful,General,False,2025-05-26,2035-05-24,10,Semi-Annual,688.34,Active,AGT0090,Sabah
POL0004006,PTP001903,Medical & Health Takaful,Family,False,2025-05-18,2045-05-13,20,Semi-Annual,735.75,Active,AGT0112,Negeri Sembilan
POL0004007,PTP001277,Family Takaful - Life Protection,Family,True,2022-12-20,2037-12-16,15,Monthly,1012.71,Active,AGT0054,Perak
POL0004008,PTP001473,Family Takaful - Life Protection,Family,True,2025-07-29,2040-07-25,15,Semi-Annual,658.66,Active,AGT0048,Sabah
POL0004009,PTP000370,Medical & Health Takaful,Family,False,2025-04-28,2026-04-28,1,Semi-Annual,1245.57,Active,AGT0131,Johor
POL0004010,PTP001125,Motor Takaful,General,False,2026-01-18,2027-01-18,1,Quarterly,1393.65,Lapsed,AGT0057,Pahang
POL0004011,PTP001870,Medical & Health Takaful,Family,False,2026-01-15,2046-01-10,20,Quarterly,479.8,Active,AGT0075,Kedah
POL0004012,PTP002120,Medical & Health Takaful,Family,False,2023-05-24,2038-05-20,15,Quarterly,335.77,Cancelled,AGT0126,Pahang
POL0004013,PTP002619,Family Takaful - Retirement,Family,True,2023-04-16,2028-04-14,5,Quarterly,1476.08,Active,AGT0124,Putrajaya
POL0004014,PTP002664,Medical & Health Takaful,Family,False,2023-06-11,2024-06-10,1,Annual,1752.89,Active,AGT0138,Terengganu
POL0004015,PTP002087,Family Takaful - Life Protection,Family,True,2026-02-03,2041-01-30,15,Semi-Annual,1982.98,Matured,AGT0100,Penang
POL0004016,PTP001415,Fire Takaful,General,False,2026-06-28,2031-06-27,5,Quarterly,1288.96,Lapsed,AGT0131,Pahang
POL0004017,PTP002161,Family Takaful - Education,Family,True,2024-01-05,2034-01-02,10,Quarterly,1293.22,Matured,AGT0135,Sarawak
POL0004018,PTP001673,Motor Takaful,General,False,2026-03-30,2041-03-26,15,Monthly,273.2,Active,AGT0007,Pahang
POL0004019,PTP001622,Family Takaful - Education,Family,True,2022-02-11,2032-02-09,10,Semi-Annual,1897.96,Active,AGT0025,Kuala Lumpur
POL0004020,PTP002023,Family Takaful - Retirement,Family,True,2022-05-18,2042-05-13,20,Annual,1066.32,Matured,AGT0023,Terengganu
POL0004021,PTP002273,Motor Takaful,General,False,2021-04-23,2022-04-23,1,Annual,1001.6,Lapsed,AGT0117,Selangor
POL0004022,PTP000325,Fire Takaful,General,False,2023-02-02,2038-01-29,15,Monthly,1038.67,Active,AGT0104,Sabah
POL0004023,PTP002655,Personal Accident Takaful,General,False,2023-12-05,2028-12-03,5,Monthly,167.51,Active,AGT0018,Johor
POL0004024,PTP001654,Motor Takaful,General,False,2026-05-27,2041-05-23,15,Semi-Annual,1239.7,Active,AGT0086,Perak
POL0004025,PTP001661,Motor Takaful,General,False,2022-05-29,2023-05-29,1,Semi-Annual,1229.04,Lapsed,AGT0022,Selangor
POL0004026,PTP002837,Family Takaful - Life Protection,Family,True,2023-10-10,2028-10-08,5,Monthly,1018.35,Active,AGT0122,Kedah
POL0004027,PTP000517,Family Takaful - Retirement,Family,True,2026-01-25,2036-01-23,10,Quarterly,1265.73,Active,AGT0047,Kedah
POL0004028,PTP000147,Personal Accident Takaful,General,False,2023-04-11,2033-04-08,10,Monthly,1041.99,Active,AGT0065,Sarawak
POL0004029,PTP000335,Medical & Health Takaful,Family,False,2022-07-18,2023-07-18,1,Semi-Annual,1487.41,Lapsed,AGT0102,Sarawak
POL0004030,PTP000274,Personal Accident Takaful,General,False,2021-10-19,2041-10-14,20,Annual,1399.2,Matured,AGT0018,Labuan
POL0004031,PTP002190,Personal Accident Takaful,General,False,2023-05-08,2033-05-05,10,Semi-Annual,88.99,Active,AGT0076,Terengganu
POL0004032,PTP002538,Family Takaful - Life Protection,Family,True,2022-03-24,2042-03-19,20,Monthly,257.88,Active,AGT0075,Putrajaya
POL0004033,PTP000015,Motor Takaful,General,False,2026-08-09,2031-08-08,5,Monthly,549.02,Active,AGT0006,Pahang
POL0004034,PTP001140,Fire Takaful,General,False,2021-01-26,2036-01-23,15,Annual,1801.91,Active,AGT0124,Johor
POL0004035,PTP002662,Motor Takaful,General,False,2025-04-25,2030-04-24,5,Semi-Annual,1278.38,Active,AGT0141,Johor
POL0004036,PTP000777,Family Takaful - Education,Family,True,2024-04-25,2034-04-23,10,Quarterly,1814.05,Lapsed,AGT0073,Selangor
POL0004037,PTP001920,Personal Accident Takaful,General,False,2022-07-02,2023-07-02,1,Annual,1645.98,Lapsed,AGT0065,Terengganu
POL0004038,PTP002730,Motor Takaful,General,False,2024-02-09,2034-02-06,10,Monthly,1094.6,Active,AGT0042,Putrajaya
POL0004039,PTP002949,Medical & Health Takaful,Family,False,2025-04-01,2026-04-01,1,Monthly,302.77,Active,AGT0112,Labuan
POL0004040,PTP000519,Family Takaful - Retirement,Family,True,2022-12-26,2037-12-22,15,Semi-Annual,1201.72,Active,AGT0070,Terengganu
POL0004041,PTP000504,Fire Takaful,General,False,2021-06-06,2036-06-02,15,Semi-Annual,908.1,Active,AGT0017,Selangor
POL0004042,PTP002281,Family Takaful - Life Protection,Family,True,2021-03-02,2036-02-27,15,Semi-Annual,456.76,Active,AGT0126,Johor
POL0004043,PTP000080,Fire Takaful,General,False,2023-11-16,2028-11-14,5,Semi-Annual,696.78,Cancelled,AGT0048,Kedah
POL0004044,PTP001885,Family Takaful - Life Protection,Family,True,2024-10-14,2029-10-13,5,Annual,1392.27,Active,AGT0080,Perlis
POL0004045,PTP002131,Motor Takaful,General,False,2023-03-05,2028-03-03,5,Semi-Annual,364.56,Lapsed,AGT0057,Pahang
POL0004046,PTP000108,Family Takaful - Life Protection,Family,True,2023-01-16,2038-01-12,15,Semi-Annual,1871.51,Active,AGT0149,Selangor
POL0004047,PTP000789,Family Takaful - Life Protection,Family,True,2023-11-10,2038-11-06,15,Quarterly,1754.96,Matured,AGT0003,Pahang
POL0004048,PTP002163,Medical & Health Takaful,Family,False,2026-07-05,2036-07-02,10,Quarterly,323.75,Lapsed,AGT0042,Kuala Lumpur
POL0004049,PTP000138,Fire Takaful,General,False,2024-06-04,2025-06-04,1,Quarterly,1286.1,Active,AGT0072,Perak
POL0004050,PTP000194,Family Takaful - Life Protection,Family,True,2023-07-16,2043-07-11,20,Quarterly,983.22,Active,AGT0096,Sarawak
POL0004051,PTP001471,Personal Accident Takaful,General,False,2021-05-15,2022-05-15,1,Semi-Annual,294.28,Active,AGT0106,Kedah
POL0004052,PTP002225,Family Takaful - Life Protection,Family,True,2025-07-09,2040-07-05,15,Semi-Annual,860.23,Active,AGT0049,Perlis
POL0004053,PTP001388,Motor Takaful,General,False,2025-03-18,2045-03-13,20,Monthly,1844.53,Active,AGT0123,Pahang
POL0004054,PTP002842,Family Takaful - Education,Family,True,2023-06-20,2033-06-17,10,Semi-Annual,622.83,Lapsed,AGT0064,Sabah
POL0004055,PTP002444,Medical & Health Takaful,Family,False,2026-08-02,2041-07-29,15,Semi-Annual,420.28,Active,AGT0040,Sarawak
POL0004056,PTP000364,Motor Takaful,General,False,2025-06-02,2026-06-02,1,Annual,825.24,Active,AGT0063,Negeri Sembilan
POL0004057,PTP000757,Personal Accident Takaful,General,False,2021-05-23,2041-05-18,20,Semi-Annual,209.34,Active,AGT0029,Kelantan
POL0004058,PTP002092,Family Takaful - Life Protection,Family,True,2024-04-24,2044-04-19,20,Annual,1597.61,Active,AGT0092,Melaka
POL0004059,PTP002732,Motor Takaful,General,False,2022-04-12,2023-04-12,1,Semi-Annual,1852.44,Matured,AGT0110,Terengganu
POL0004060,PTP002634,Family Takaful - Retirement,Family,True,2026-07-17,2041-07-13,15,Quarterly,739.06,Matured,AGT0109,Labuan
POL0004061,PTP002803,Fire Takaful,General,False,2024-01-26,2044-01-21,20,Annual,1787.94,Active,AGT0058,Terengganu
POL0004062,PTP000416,Family Takaful - Life Protection,Family,True,2023-10-14,2033-10-11,10,Annual,1875.25,Active,AGT0145,Sarawak
POL0004063,PTP000906,Family Takaful - Retirement,Family,True,2024-08-25,2039-08-22,15,Monthly,1699.32,Active,AGT0137,Perak
POL0004064,PTP000635,Fire Takaful,General,False,2023-05-26,2024-05-25,1,Semi-Annual,1208.15,Active,AGT0010,Pahang
POL0004065,PTP002325,Medical & Health Takaful,Family,False,2026-01-07,2041-01-03,15,Semi-Annual,1961.91,Active,AGT0111,Penang
POL0004066,PTP000688,Family Takaful - Retirement,Family,True,2023-06-14,2028-06-12,5,Semi-Annual,1558.72,Active,AGT0080,Kelantan
POL0004067,PTP001990,Personal Accident Takaful,General,False,2025-04-24,2045-04-19,20,Quarterly,1477.36,Active,AGT0039,Terengganu
POL0004068,PTP002754,Family Takaful - Life Protection,Family,True,2022-02-18,2032-02-16,10,Quarterly,1303.1,Matured,AGT0055,Pahang
POL0004069,PTP002619,Fire Takaful,General,False,2022-10-16,2042-10-11,20,Quarterly,143.0,Active,AGT0021,Kelantan
POL0004070,PTP002820,Fire Takaful,General,False,2025-09-24,2040-09-20,15,Semi-Annual,1395.16,Lapsed,AGT0115,Perlis
POL0004071,PTP002154,Medical & Health Takaful,Family,False,2023-03-28,2028-03-26,5,Monthly,56.33,Active,AGT0025,Kelantan
POL0004072,PTP002528,Family Takaful - Retirement,Family,True,2023-10-26,2024-10-25,1,Quarterly,1343.17,Active,AGT0128,Penang
POL0004073,PTP002066,Fire Takaful,General,False,2026-03-28,2027-03-28,1,Semi-Annual,1441.34,Active,AGT0147,Putrajaya
