transaction_id,agent_id,policy_id,transaction_type,transaction_date,commission_rate,commission_amount_shareholders_fund
AGX00005060,AGT0111,POL0003705,Renewal,2023-11-24,0.13,58.79
AGX00005061,AGT0080,POL0004358,Renewal,2026-05-13,0.14,195.5
AGX00005062,AGT0013,POL0002035,Renewal,2025-04-07,0.14,131.31
AGX00005063,AGT0068,POL0002409,Renewal,2026-01-31,0.08,29.59
AGX00005064,AGT0120,POL0001369,Renewal,2025-08-15,0.22,215.34
AGX00005065,AGT0127,POL0002013,Renewal,2026-08-14,0.05,33.56
AGX00005066,AGT0078,POL0001902,Renewal,2026-07-06,0.19,152.44
AGX00005067,AGT0148,POL0004794,Renewal,2024-10-29,0.08,19.12
AGX00005068,AGT0016,POL0001705,New Business,2026-01-09,0.08,9.68
AGX00005069,AGT0037,POL0002671,Renewal,2022-10-23,0.11,122.96
AGX00005070,AGT0062,POL0003628,Renewal,2025-08-07,0.2,261.21
AGX00005071,AGT0130,POL0001112,Renewal,2023-10-15,0.24,245.17
AGX00005072,AGT0086,POL0004453,New Business,2022-08-10,0.25,111.01
AGX00005073,AGT0118,POL0003113,Renewal,2021-12-31,0.22,273.94
AGX00005074,AGT0033,POL0003132,New Business,2024-09-10,0.14,126.3
AGX00005075,AGT0099,POL0004888,Renewal,2025-02-18,0.06,10.67
AGX00005076,AGT0093,POL0004404,New Business,2025-06-20,0.17,249.13
AGX00005077,AGT0017,POL0000715,Renewal,2025-12-10,0.08,32.69
AGX00005078,AGT0050,POL0001297,New Business,2024-03-04,0.18,31.0
AGX00005079,AGT0109,POL0000035,Renewal,2021-11-22,0.14,252.6
AGX00005080,AGT0145,POL0003964,New Business,2026-02-24,0.1,12.62
AGX00005081,AGT0058,POL0004903,Renewal,2026-02-10,0.19,247.04
AGX00005082,AGT0141,POL0004715,Renewal,2022-10-13,0.08,20.2
AGX00005083,AGT0100,POL0000242,Renewal,2022-11-26,0.16,46.94
AGX00005084,AGT0063,POL0003302,New Business,2026-05-05,0.14,72.33
AGX00005085,AGT0067,POL0000093,Renewal,2024-09-04,0.08,44.22
AGX00005086,AGT0010,POL0000225,New Business,2024-03-30,0.19,42.63
AGX00005087,AGT0126,POL0002644,Renewal,2022-07-11,0.12,238.32
AGX00005088,AGT0058,POL0000610,Renewal,2024-06-01,0.08,144.93
AGX00005089,AGT0138,POL0004141,Renewal,2024-07-05,0.16,47.13
AGX00005090,AGT0022,POL0002548,Renewal,2026-06-26,0.1,151.32
AGX00005091,AGT0020,POL0000885,Renewal,2024-01-06,0.08,61.39
AGX00005092,AGT0097,POL0000582,Renewal,2025-12-21,0.18,323.75
AGX00005093,AGT0059,POL0000518,New Business,2026-03-10,0.05,5.74
AGX00005094,AGT0024,POL0002003,New Business,2026-07-07,0.06,25.47
AGX00005095,AGT0150,POL0003118,Renewal,2025-05-26,0.24,479.8
AGX00005096,AGT0086,POL0002222,Renewal,2024-09-24,0.13,235.4
AGX00005097,AGT0057,POL0002369,Renewal,2025-07-18,0.08,130.38
AGX00005098,AGT0006,POL0003767,New Business,2021-05-19,0.15,296.01
AGX00005099,AGT0039,POL0000004,New Business,2025-12-20,0.16,307.36
AGX00005100,AGT0149,POL0002936,Renewal,2025-08-09,0.15,215.59
AGX00005101,AGT0073,POL0004508,Renewal,2025-10-26,0.18,151.31
AGX00005102,AGT0018,POL0000994,Renewal,2026-01-16,0.16,313.46
AGX00005103,AGT0040,POL0003479,New Business,2024-12-01,0.24,336.9
AGX00005104,AGT0043,POL0000805,Renewal,2025-10-03,0.19,65.57
AGX00005105,AGT0053,POL0004282,Renewal,2026-05-16,0.23,445.22
AGX00005106,AGT0067,POL0000812,Renewal,2025-02-08,0.16,184.26
AGX00005107,AGT0038,POL0002265,Renewal,2026-07-16,0.23,80.39
AGX00005108,AGT0065,POL0004914,New Business,2026-02-07,0.17,297.41
AGX00005109,AGT0099,POL0001748,New Business,2026-01-13,0.11,205.64
AGX00005110,AGT0101,POL0000312,New Business,2025-07-10,0.12,230.97
AGX00005111,AGT0029,POL0003945,New Business,2026-04-27,0.24,109.64
AGX00005112,AGT0149,POL0002282,New Business,2026-06-17,0.13,39.6
AGX00005113,AGT0070,POL0004199,New Business,2026-07-14,0.13,123.16
AGX00005114,AGT0054,POL0001956,Renewal,2024-11-27,0.16,210.53
AGX00005115,AGT0056,POL0000771,New Business,2026-09-02,0.09,110.8
AGX00005116,AGT0047,POL0001685,New Business,2025-09-16,0.07,131.2
AGX00005117,AGT0098,POL0002882,Renewal,2025-08-27,0.18,308.77
AGX00005118,AGT0098,POL0003342,New Business,2026-06-13,0.23,248.98
AGX00005119,AGT0104,POL0003695,Renewal,2024-12-16,0.16,55.87
AGX00005120,AGT0052,POL0001146,New Business,2022-11-03,0.15,246.48
AGX00005121,AGT0112,POL0004294,Renewal,2025-06-14,0.1,21.26
AGX00005122,AGT0144,POL0002798,New Business,2023-05-05,0.19,254.61
AGX00005123,AGT0040,POL0004724,Renewal,2023-01-08,0.17,309.25
AGX00005124,AGT0084,POL0003348,New Business,2026-07-01,0.15,263.83
AGX00005125,AGT0059,POL0002569,Renewal,2025-05-17,0.07,136.82
AGX00005126,AGT0073,POL0000819,Renewal,2024-08-05,0.24,77.94
AGX00005127,AGT0114,POL0002151,New Business,2026-03-23,0.21,178.68
AGX00005128,AGT0038,POL0004295,Renewal,2024-12-11,0.23,144.85
AGX00005129,AGT0128,POL0000425,New Business,2026-05-31,0.23,426.39
AGX00005130,AGT0057,POL0001391,New Business,2024-06-22,0.25,451.22
AGX00005131,AGT0090,POL0003137,New Business,2026-06-17,0.19,35.1
AGX00005132,AGT0080,POL0003150,New Business,2026-03-30,0.18,35.78
AGX00005133,AGT0016,POL0003858,Renewal,2026-09-06,0.13,76.09
AGX00005134,AGT0139,POL0004613,Renewal,2025-03-26,0.12,90.49
AGX00005135,AGT0009,POL0001316,Renewal,2025-12-18,0.24,468.28
AGX00005136,AGT0079,POL0003182,Renewal,2025-01-16,0.09,139.71
AGX00005137,AGT0106,POL0001136,Renewal,2025-03-06,0.22,404.59
AGX00005138,AGT0030,POL0001242,Renewal,2023-10-21,0.18,289.69
AGX00005139,AGT0020,POL0004970,Renewal,2026-06-16,0.18,193.25
AGX00005140,AGT0142,POL0004884,Renewal,2024-03-27,0.12,188.68
AGX00005141,AGT0091,POL0004283,Renewal,2024-04-18,0.17,255.16
AGX00005142,AGT0142,POL0002886,Renewal,2023-08-20,0.23,302.55
AGX00005143,AGT0130,POL0004128,Renewal,2025-08-13,0.21,141.53
AGX00005144,AGT0138,POL0000160,New Business,2024-10-21,0.16,267.02
AGX00005145,AGT0077,POL0000968,New Business,2024-11-07,0.1,101.37
AGX00005146,AGT0115,POL0000322,Renewal,2026-05-30,0.09,153.32
AGX00005147,AGT0081,POL0002514,Renewal,2023-02-24,0.23,34.73
AGX00005148,AGT0105,POL0004544,New Business,2026-02-10,0.14,229.48
AGX00005149,AGT0116,POL0000846,Renewal,2026-01-18,0.15,63.92
AGX00005150,AGT0025,POL0004071,New Business,2024-05-08,0.24,13.52
AGX00005151,AGT0124,POL0000198,Renewal,2025-11-11,0.12,160.31
AGX00005152,AGT0037,POL0001657,New Business,2026-01-18,0.07,55.09
AGX00005153,AGT0041,POL0002355,New Business,2023-05-10,0.24,54.82
AGX00005154,AGT0004,POL0002176,New Business,2024-09-24,0.12,198.22
AGX00005155,AGT0146,POL0004161,New Business,2025-08-15,0.19,110.44
AGX00005156,AGT0060,POL0000171,Renewal,2024-07-06,0.16,281.25
AGX00005157,AGT0033,POL0001934,New Business,2024-12-27,0.22,382.55
AGX00005158,AGT0041,POL0003167,Renewal,2026-04-02,0.23,186.63
AGX00005159,AGT0077,POL0000968,New Business,2025-11-23,0.11,111.51
AGX00005160,AGT0034,POL0004549,New Business,2022-05-05,0.16,29.14
AGX00005161,AGT0148,POL0004511,New Business,2024-06-26,0.08,76.23
AGX00005162,AGT0006,POL0000871,Renewal,2022-01-02,0.13,154.23
AGX00005163,AGT0103,POL0001110,Renewal,2023-07-18,0.12,146.33
AGX00005164,AGT0017,POL0002962,Renewal,2026-01-08,0.11,98.3
AGX00005165,AGT0045,POL0004825,Renewal,2025-10-28,0.15,73.78
AGX00005166,AGT0021,POL0002499,Renewal,2026-09-02,0.11,95.32
AGX00005167,AGT0041,POL0002520,Renewal,2021-08-16,0.08,122.4
AGX00005168,AGT0084,POL0001176,New Business,2026-08-10,0.09,156.39
AGX00005169,AGT0060,POL0000599,New Business,2026-09-05,0.13,63.45
AGX00005170,AGT0102,POL0004029,Renewal,2023-01-30,0.07,104.12
AGX00005171,AGT0139,POL0004539,Renewal,2025-01-05,0.21,87.52
AGX00005172,AGT0081,POL0004314,Renewal,2022-12-27,0.2,341.4
AGX00005173,AGT0041,POL0004754,Renewal,2023-07-21,0.18,263.13
AGX00005174,AGT0108,POL0002289,New Business,2023-12-25,0.2,131.14
AGX00005175,AGT0116,POL0001673,New Business,2025-02-12,0.12,168.49
AGX00005176,AGT0001,POL0000945,Renewal,2026-03-31,0.11,63.73
AGX00005177,AGT0087,POL0000138,New Business,2024-01-19,0.11,53.04
AGX00005178,AGT0097,POL0001384,Renewal,2023-04-18,0.1,181.33
AGX00005179,AGT0095,POL0004145,Renewal,2025-03-07,0.16,305.53
AGX00005180,AGT0057,POL0004968,Renewal,2026-05-01,0.16,41.41
AGX00005181,AGT0074,POL0000401,New Business,2021-01-27,0.15,175.47
AGX00005182,AGT0120,POL0004510,Renewal,2022-04-17,0.24,139.86
AGX00005183,AGT0143,POL0003649,New Business,2024-09-01,0.14,148.34
AGX00005184,AGT0079,POL0001426,New Business,2026-09-08,0.2,60.27
AGX00005185,AGT0132,POL0003897,Renewal,2025-08-28,0.05,79.99
AGX00005186,AGT0035,POL0001360,Renewal,2022-07-25,0.12,231.77
AGX00005187,AGT0108,POL0003411,Renewal,2025-01-22,0.24,241.41
AGX00005188,AGT0122,POL0000803,Renewal,2023-01-15,0.15,271.11
AGX00005189,AGT0115,POL0003175,New Business,2024-03-06,0.15,211.66
AGX00005190,AGT0033,POL0002879,Renewal,2024-01-10,0.14,250.4
AGX00005191,AGT0025,POL0001022,New Business,2025-12-29,0.1,21.69
AGX00005192,AGT0100,POL0004493,Renewal,2023-09-05,0.19,122.91
AGX00005193,AGT0015,POL0004257,Renewal,2025-04-20,0.1,195.47
AGX00005194,AGT0117,POL0004021,Renewal,2022-03-31,0.18,180.29
AGX00005195,AGT0040,POL0002186,Renewal,2024-10-20,0.05,59.1
AGX00005196,AGT0032,POL0001597,New Business,2026-06-20,0.19,231.47
AGX00005197,AGT0037,POL0004784,Renewal,2024-10-03,0.15,248.19
AGX00005198,AGT0131,POL0003582,Renewal,2026-08-17,0.25,79.88
AGX00005199,AGT0054,POL0003998,Renewal,2025-08-08,0.2,347.78
AGX00005200,AGT0139,POL0001916,Renewal,2025-08-05,0.13,171.52
AGX00005201,AGT0042,POL0001858,Renewal,2024-04-14,0.17,146.28
AGX00005202,AGT0060,POL0000171,New Business,2022-09-05,0.05,87.89
AGX00005203,AGT0027,POL0001950,Renewal,2023-04-02,0.12,159.64
AGX00005204,AGT0127,POL0001355,Renewal,2023-08-08,0.11,101.73
AGX00005205,AGT0114,POL0000276,Renewal,2026-02-07,0.16,168.27
AGX00005206,AGT0130,POL0001896,New Business,2026-07-26,0.23,230.72
AGX00005207,AGT0133,POL0000061,Renewal,2024-08-27,0.09,44.48
AGX00005208,AGT0028,POL0000286,New Business,2023-10-19,0.18,178.82
AGX00005209,AGT0096,POL0000126,Renewal,2026-04-29,0.24,163.24
AGX00005210,AGT0052,POL0002372,Renewal,2025-05-22,0.2,97.86
AGX00005211,AGT0108,POL0001677,Renewal,2025-07-02,0.22,148.18
AGX00005212,AGT0062,POL0003542,New Business,2024-11-01,0.15,94.9
AGX00005213,AGT0004,POL0002290,New Business,2026-01-19,0.05,85.35
AGX00005214,AGT0138,POL0004760,New Business,2025-09-22,0.13,151.58
AGX00005215,AGT0060,POL0002820,Renewal,2025-03-31,0.05,76.89
AGX00005216,AGT0021,POL0004103,New Business,2025-05-19,0.16,204.5
AGX00005217,AGT0014,POL0001548,Renewal,2023-06-27,0.25,214.97
AGX00005218,AGT0068,POL0002001,Renewal,2022-07-05,0.06,54.91
AGX00005219,AGT0102,POL0001440,Renewal,2023-11-29,0.16,144.08
AGX00005220,AGT0033,POL0004971,New Business,2026-02-02,0.09,114.28
AGX00005221,AGT0074,POL0002665,Renewal,2024-02-24,0.17,217.23
AGX00005222,AGT0045,POL0004728,New Business,2026-09-06,0.07,61.02
AGX00005223,AGT0009,POL0004621,New Business,2025-08-11,0.07,24.78
AGX00005224,AGT0110,POL0000255,Renewal,2024-04-22,0.13,190.17
AGX00005225,AGT0012,POL0002270,New Business,2025-07-27,0.18,48.51
AGX00005226,AGT0110,POL0001276,Renewal,2025-08-19,0.25,391.32
AGX00005227,AGT0077,POL0003620,Renewal,2026-02-25,0.1,163.66
AGX00005228,AGT0046,POL0003164,Renewal,2025-04-07,0.08,16.72
AGX00005229,AGT0067,POL0002939,Renewal,2025-09-29,0.08,110.02
AGX00005230,AGT0015,POL0000687,Renewal,2021-11-02,0.06,94.7
AGX00005231,AGT0112,POL0004294,New Business,2026-07-17,0.1,21.26
AGX00005232,AGT0128,POL0003109,New Business,2024-09-23,0.16,201.55
AGX00005233,AGT0062,POL0001961,New Business,2026-01-24,0.15,28.55
AGX00005234,AGT0144,POL0004700,New Business,2025-09-19,0.11,149.23
AGX00005235,AGT0063,POL0004816,New Business,2023-02-10,0.05,14.22
AGX00005236,AGT0117,POL0002810,Renewal,2026-08-26,0.12,158.63
AGX00005237,AGT0029,POL0001583,Renewal,2024-07-16,0.23,159.88
AGX00005238,AGT0066,POL0003199,New Business,2023-07-12,0.22,105.7
AGX00005239,AGT0099,POL0001248,Renewal,2024-05-13,0.22,116.58
AGX00005240,AGT0149,POL0003901,New Business,2023-07-01,0.19,294.18
AGX00005241,AGT0090,POL0002869,Renewal,2023-03-26,0.1,167.37
AGX00005242,AGT0071,POL0000900,Renewal,2026-08-19,0.08,52.55
AGX00005243,AGT0006,POL0002503,Renewal,2025-07-05,0.25,225.0
AGX00005244,AGT0041,POL0003592,New Business,2022-04-16,0.15,23.28
AGX00005245,AGT0005,POL0003836,Renewal,2024-11-04,0.22,196.4
AGX00005246,AGT0065,POL0002794,Renewal,2026-06-14,0.16,129.21
AGX00005247,AGT0070,POL0004707,Renewal,2026-08-10,0.22,426.46
AGX00005248,AGT0055,POL0001470,New Business,2026-02-14,0.19,233.08
AGX00005249,AGT0112,POL0003859,Renewal,2025-06-29,0.2,331.32
AGX00005250,AGT0008,POL0000215,Renewal,2022-09-10,0.08,14.8
AGX00005251,AGT0129,POL0000823,Renewal,2026-09-08,0.14,128.76
AGX00005252,AGT0080,POL0004279,Renewal,2025-08-22,0.08,154.2
AGX00005253,AGT0142,POL0003728,New Business,2024-12-10,0.17,67.58
AGX00005254,AGT0057,POL0003594,Renewal,2026-07-04,0.2,353.46
AGX00005255,AGT0132,POL0000200,New Business,2023-09-06,0.18,294.99
AGX00005256,AGT0134,POL0004271,Renewal,2026-03-18,0.07,129.25
AGX00005257,AGT0114,POL0004553,New Business,2021-07-26,0.13,74.24
AGX00005258,AGT0063,POL0000939,Renewal,2026-09-09,0.16,267.57
AGX00005259,AGT0084,POL0000836,Renewal,2025-12-14,0.06,49.96
AGX00005260,AGT0136,POL0004385,New Business,2026-08-31,0.19,219.89
AGX00005261,AGT0102,POL0004029,Renewal,2023-05-31,0.17,252.86
AGX00005262,AGT0061,POL0003801,Renewal,2024-07-21,0.19,333.15
AGX00005263,AGT0072,POL0000827,Renewal,2026-01-24,0.24,294.12
AGX00005264,AGT0121,POL0004615,Renewal,2024-08-16,0.24,172.01
AGX00005265,AGT0138,POL0004760,Renewal,2025-12-24,0.08,93.28
AGX00005266,AGT0115,POL0002393,New Business,2025-10-12,0.11,63.02
AGX00005267,AGT0002,POL0001485,New Business,2025-05-15,0.13,30.79
AGX00005268,AGT0043,POL0000805,Renewal,2025-05-15,0.16,55.22
AGX00005269,AGT0046,POL0002917,Renewal,2026-05-08,0.17,49.81
AGX00005270,AGT0045,POL0001785,Renewal,2026-06-13,0.21,113.06
AGX00005271,AGT0045,POL0001688,New Business,2026-04-29,0.24,457.26
AGX00005272,AGT0097,POL0000111,Renewal,2025-01-26,0.05,84.29
AGX00005273,AGT0114,POL0002334,New Business,2025-03-08,0.16,266.78
AGX00005274,AGT0138,POL0002331,New Business,2025-04-04,0.15,13.2
AGX00005275,AGT0094,POL0001113,New Business,2022-01-22,0.09,114.71
AGX00005276,AGT0048,POL0000774,New Business,2026-09-03,0.18,321.32
AGX00005277,AGT0111,POL0000841,Renewal,2025-12-17,0.24,361.03
AGX00005278,AGT0077,POL0004951,New Business,2024-06-01,0.17,189.42
AGX00005279,AGT0027,POL0002041,Renewal,2025-09-29,0.23,384.78
AGX00005280,AGT0035,POL0001768,Renewal,2026-01-08,0.09,163.93
AGX00005281,AGT0111,POL0003144,New Business,2026-07-22,0.11,75.81
AGX00005282,AGT0089,POL0001820,New Business,2024-03-16,0.19,175.1
AGX00005283,AGT0066,POL0001073,Renewal,2026-04-20,0.23,105.07
AGX00005284,AGT0051,POL0002047,New Business,2024-08-23,0.22,244.58
AGX00005285,AGT0149,POL0004382,Renewal,2021-04-08,0.06,27.16
AGX00005286,AGT0090,POL0002252,Renewal,2025-10-07,0.15,231.85
AGX00005287,AGT0144,POL0002970,Renewal,2022-06-05,0.16,214.43
AGX00005288,AGT0104,POL0004022,New Business,2025-03-09,0.1,103.87
AGX00005289,AGT0055,POL0000904,New Business,2023-06-29,0.06,54.41
AGX00005290,AGT0069,POL0003798,New Business,2026-01-24,0.09,64.26
AGX00005291,AGT0103,POL0000209,New Business,2026-07-13,0.15,117.54
AGX00005292,AGT0061,POL0002087,Renewal,2026-04-23,0.2,142.51
AGX00005293,AGT0143,POL0003439,Renewal,2024-06-14,0.15,92.85
AGX00005294,AGT0012,POL0000534,New Business,2023-10-04,0.08,103.69
AGX00005295,AGT0079,POL0004706,Renewal,2026-05-23,0.21,273.99
AGX00005296,AGT0063,POL0004756,Renewal,2025-08-30,0.06,28.34
AGX00005297,AGT0037,POL0000017,New Business,2026-04-28,0.15,188.24
AGX00005298,AGT0023,POL0004838,Renewal,2026-02-21,0.07,39.9
AGX00005299,AGT0123,POL0004127,New Business,2024-04-12,0.23,32.73
AGX00005300,AGT0047,POL0002129,New Business,2025-06-13,0.21,332.66
AGX00005301,AGT0011,POL0000806,New Business,2026-01-30,0.08,21.63
AGX00005302,AGT0062,POL0004997,Renewal,2026-04-24,0.19,247.01
AGX00005303,AGT0100,POL0002452,Renewal,2026-05-23,0.1,68.26
AGX00005304,AGT0073,POL0002097,Renewal,2021-11-24,0.11,82.71
AGX00005305,AGT0111,POL0003705,New Business,2024-01-29,0.21,94.96
AGX00005306,AGT0116,POL0000149,Renewal,2025-04-30,0.23,446.47
AGX00005307,AGT0114,POL0003298,New Business,2025-10-01,0.18,209.77
AGX00005308,AGT0111,POL0003705,Renewal,2023-11-26,0.18,81.4
AGX00005309,AGT0112,POL0001874,New Business,2026-03-04,0.18,217.68
AGX00005310,AGT0098,POL0003252,Renewal,2022-05-07,0.23,41.23
AGX00005311,AGT0030,POL0003794,Renewal,2023-10-08,0.1,12.82
AGX00005312,AGT0032,POL0001482,Renewal,2026-05-12,0.05,87.21
AGX00005313,AGT0012,POL0001395,Renewal,2025-05-04,0.06,110.27
AGX00005314,AGT0035,POL0002907,Renewal,2024-01-27,0.15,135.55
AGX00005315,AGT0072,POL0001971,New Business,2023-09-05,0.23,247.17
AGX00005316,AGT0065,POL0002668,Renewal,2026-06-30,0.14,62.13
AGX00005317,AGT0105,POL0004650,New Business,2026-08-04,0.15,167.26
AGX00005318,AGT0079,POL0004843,Renewal,2025-06-27,0.07,57.73
AGX00005319,AGT0107,POL0002447,Renewal,2026-01-04,0.14,156.82
AGX00005320,AGT0141,POL0001715,Renewal,2024-04-17,0.25,15.32
AGX00005321,AGT0029,POL0004327,New Business,2026-08-30,0.1,189.24
AGX00005322,AGT0073,POL0003131,Renewal,2023-05-29,0.18,144.09
AGX00005323,AGT0076,POL0003507,Renewal,2025-04-04,0.17,253.14
AGX00005324,AGT0080,POL0002949,Renewal,2026-08-08,0.2,295.08
AGX00005325,AGT0075,POL0003279,Renewal,2023-09-01,0.06,26.93
AGX00005326,AGT0055,POL0004082,New Business,2026-01-01,0.06,45.01
AGX00005327,AGT0032,POL0003210,Renewal,2025-08-17,0.09,59.16
AGX00005328,AGT0125,POL0003971,New Business,2024-07-18,0.06,116.83
AGX00005329,AGT0079,POL0002505,Renewal,2025-10-01,0.22,39.03
AGX00005330,AGT0041,POL0002121,New Business,2025-02-26,0.13,18.31
AGX00005331,AGT0138,POL0001557,Renewal,2022-10-02,0.06,46.17
AGX00005332,AGT0025,POL0004946,Renewal,2025-11-28,0.07,85.05
AGX00005333,AGT0079,POL0002478,New Business,2026-09-09,0.05,98.23
AGX00005334,AGT0107,POL0002345,Renewal,2023-03-17,0.21,158.04
AGX00005335,AGT0074,POL0002376,Renewal,2025-09-14,0.16,167.39
AGX00005336,AGT0024,POL0001694,New Business,2022-06-08,0.21,349.7
AGX00005337,AGT0019,POL0004133,New Business,2025-11-27,0.24,317.19
AGX00005338,AGT0012,POL0003174,New Business,2026-07-21,0.17,12.11
AGX00005339,AGT0022,POL0000288,Renewal,2024-11-01,0.08,83.44
AGX00005340,AGT0103,POL0001239,New Business,2025-12-16,0.18,351.75
AGX00005341,AGT0138,POL0003446,New Business,2025-02-28,0.18,145.82
AGX00005342,AGT0001,POL0002370,Renewal,2026-08-22,0.16,71.34
AGX00005343,AGT0012,POL0004089,New Business,2026-06-09,0.16,236.64
AGX00005344,AGT0131,POL0004726,Renewal,2025-10-19,0.16,287.41
AGX00005345,AGT0041,POL0001511,Renewal,2023-09-13,0.12,8.55
AGX00005346,AGT0145,POL0000301,Renewal,2025-12-19,0.15,128.99
AGX00005347,AGT0102,POL0004029,New Business,2023-06-11,0.05,74.37
AGX00005348,AGT0084,POL0002831,Renewal,2024-07-16,0.24,157.25
AGX00005349,AGT0109,POL0001188,Renewal,2026-05-12,0.08,42.83
AGX00005350,AGT0064,POL0002582,Renewal,2023-04-25,0.06,58.77
AGX00005351,AGT0127,POL0002539,New Business,2025-05-18,0.23,455.14
AGX00005352,AGT0140,POL0000726,Renewal,2026-07-17,0.19,224.5
AGX00005353,AGT0092,POL0003384,New Business,2025-06-03,0.11,199.33
AGX00005354,AGT0143,POL0004949,Renewal,2023-08-17,0.15,86.33
AGX00005355,AGT0018,POL0003636,Renewal,2026-07-28,0.24,128.82
AGX00005356,AGT0044,POL0001974,New Business,2025-07-09,0.13,164.61
AGX00005357,AGT0084,POL0002611,Renewal,2025-09-11,0.09,56.74
AGX00005358,AGT0125,POL0003971,Renewal,2022-12-22,0.25,486.78
AGX00005359,AGT0005,POL0001698,New Business,2026-01-17,0.09,41.24
AGX00005360,AGT0101,POL0004742,Renewal,2025-12-07,0.1,150.27
AGX00005361,AGT0073,POL0002097,Renewal,2021-05-31,0.2,150.39
AGX00005362,AGT0104,POL0000051,Renewal,2024-06-03,0.24,225.46
AGX00005363,AGT0136,POL0004200,Renewal,2022-06-22,0.08,38.44
AGX00005364,AGT0042,POL0000832,New Business,2026-07-03,0.24,43.55
AGX00005365,AGT0135,POL0004017,Renewal,2025-10-14,0.06,77.59
AGX00005366,AGT0029,POL0002926,New Business,2025-10-09,0.21,113.02
AGX00005367,AGT0105,POL0001432,Renewal,2024-05-06,0.07,8.37
AGX00005368,AGT0034,POL0002340,New Business,2025-03-16,0.08,124.37
AGX00005369,AGT0027,POL0000643,New Business,2026-08-18,0.11,126.45
AGX00005370,AGT0087,POL0000923,Renewal,2022-05-08,0.24,331.68
AGX00005371,AGT0128,POL0001291,New Business,2023-07-26,0.23,347.52
AGX00005372,AGT0075,POL0002148,New Business,2026-02-07,0.12,213.69
AGX00005373,AGT0017,POL0004119,New Business,2024-07-11,0.18,54.84
AGX00005374,AGT0105,POL0001951,New Business,2026-08-20,0.17,158.11
AGX00005375,AGT0149,POL0002936,Renewal,2026-04-08,0.12,172.47
AGX00005376,AGT0115,POL0002790,Renewal,2026-07-31,0.17,315.87
AGX00005377,AGT0139,POL0001403,Renewal,2026-03-09,0.06,17.27
AGX00005378,AGT0102,POL0003284,Renewal,2026-04-29,0.15,270.85
AGX00005379,AGT0025,POL0002325,Renewal,2025-03-27,0.13,77.17
AGX00005380,AGT0114,POL0002180,Renewal,2026-08-13,0.21,219.56
AGX00005381,AGT0094,POL0000680,New Business,2026-08-25,0.19,356.74
AGX00005382,AGT0142,POL0001998,Renewal,2025-02-04,0.15,143.39
AGX00005383,AGT0128,POL0000104,Renewal,2025-01-19,0.1,70.74
AGX00005384,AGT0115,POL0000322,Renewal,2025-12-27,0.18,306.64
AGX00005385,AGT0092,POL0000763,Renewal,2026-03-13,0.07,48.51
AGX00005386,AGT0130,POL0001896,Renewal,2026-09-04,0.11,110.35
AGX00005387,AGT0101,POL0001949,Renewal,2023-08-15,0.11,99.58
AGX00005388,AGT0073,POL0004628,New Business,2026-08-05,0.2,320.4
AGX00005389,AGT0079,POL0001757,Renewal,2025-11-19,0.23,340.24
AGX00005390,AGT0134,POL0003735,New Business,2021-09-30,0.25,83.67
AGX00005391,AGT0070,POL0004273,Renewal,2022-08-26,0.23,51.11
AGX00005392,AGT0101,POL0001949,Renewal,2023-03-07,0.17,153.9
AGX00005393,AGT0002,POL0001485,New Business,2025-10-18,0.15,35.52
AGX00005394,AGT0029,POL0002726,Renewal,2025-04-22,0.23,385.83
AGX00005395,AGT0079,POL0001757,Renewal,2022-12-02,0.14,207.1
AGX00005396,AGT0019,POL0004919,New Business,2026-05-05,0.07,136.64
AGX00005397,AGT0090,POL0001980,New Business,2026-09-05,0.23,386.37
AGX00005398,AGT0131,POL0002051,Renewal,2026-07-22,0.18,330.94
AGX00005399,AGT0005,POL0001615,Renewal,2023-05-17,0.2,331.94
AGX00005400,AGT0061,POL0000580,New Business,2024-06-10,0.24,95.22
AGX00005401,AGT0086,POL0001301,Renewal,2024-12-08,0.05,21.93
AGX00005402,AGT0094,POL0003192,Renewal,2023-03-27,0.11,48.83
AGX00005403,AGT0018,POL0004212,New Business,2026-06-23,0.24,441.04
AGX00005404,AGT0024,POL0003009,Renewal,2021-09-07,0.13,51.96
AGX00005405,AGT0111,POL0002422,New Business,2026-09-04,0.13,135.05
AGX00005406,AGT0018,POL0001465,New Business,2025-10-01,0.11,109.46
AGX00005407,AGT0010,POL0000007,New Business,2026-06-29,0.17,311.96
AGX00005408,AGT0026,POL0002695,Renewal,2025-04-11,0.11,159.75
AGX00005409,AGT0072,POL0001436,New Business,2026-04-18,0.18,113.43
